instant,dteday,season,temp,atemp,hum
15235,01-10-12,4,0.54,0.5152,0.77
15236,02-10-12,4,0.56,0.5303,0.73
15237,02-10-12,4,0.54,0.5152,0.77
15238,02-10-12,4,0.54,0.5152,0.77
15239,02-10-12,4,0.54,0.5152,0.88
15240,02-10-12,4,0.56,0.5303,0.83
15241,02-10-12,4,0.56,0.5303,0.83
15242,02-10-12,4,0.58,0.5455,0.83
15243,02-10-12,4,0.58,0.5455,0.83
15244,02-10-12,4,0.6,0.5455,0.88
15245,02-10-12,4,0.58,0.5455,0.88
15246,02-10-12,4,0.58,0.5455,0.88
15247,02-10-12,4,0.58,0.5455,0.94
15248,02-10-12,4,0.6,0.5455,0.88
15249,02-10-12,4,0.6,0.5455,0.88
15250,02-10-12,4,0.6,0.5455,0.88
15251,02-10-12,4,0.62,0.5758,0.83
15252,02-10-12,4,0.62,0.5606,0.88
15253,02-10-12,4,0.62,0.5606,0.88
15254,02-10-12,4,0.62,0.5455,0.94
15255,02-10-12,4,0.62,0.5455,0.94
15256,02-10-12,4,0.62,0.5455,0.94
15257,02-10-12,4,0.62,0.5455,0.94
15258,02-10-12,4,0.62,0.5455,0.94
15259,02-10-12,4,0.62,0.5455,0.94
15260,03-10-12,4,0.62,0.5455,0.94
15261,03-10-12,4,0.62,0.5455,0.94
15262,03-10-12,4,0.62,0.5455,0.94
15263,03-10-12,4,0.6,0.5152,0.94
15264,03-10-12,4,0.6,0.5,1
15265,03-10-12,4,0.62,0.5455,0.94
15266,03-10-12,4,0.6,0.5152,0.94
15267,03-10-12,4,0.6,0.5152,0.94
15268,03-10-12,4,0.62,0.5606,0.88
15269,03-10-12,4,0.62,0.5758,0.83
15270,03-10-12,4,0.66,0.6061,0.78
15271,03-10-12,4,0.66,0.6061,0.78
15272,03-10-12,4,0.7,0.6515,0.7
15273,03-10-12,4,0.7,0.6667,0.74
15274,03-10-12,4,0.72,0.6818,0.7
15275,03-10-12,4,0.72,0.6818,0.62
15276,03-10-12,4,0.72,0.6667,0.58
15277,03-10-12,4,0.7,0.6515,0.65
15278,03-10-12,4,0.7,0.6515,0.65
15279,03-10-12,4,0.7,0.6515,0.65
15280,03-10-12,4,0.7,0.6515,0.65
15281,03-10-12,4,0.66,0.6212,0.74
15282,03-10-12,4,0.66,0.6212,0.74
15283,03-10-12,4,0.66,0.6061,0.78
15284,04-10-12,4,0.64,0.5758,0.89
15285,04-10-12,4,0.62,0.5455,0.94
15286,04-10-12,4,0.64,0.5758,0.89
15287,04-10-12,4,0.62,0.5606,0.88
15288,04-10-12,4,0.64,0.5758,0.89
15289,04-10-12,4,0.64,0.5758,0.89
15290,04-10-12,4,0.62,0.5455,0.94
15291,04-10-12,4,0.64,0.5758,0.89
15292,04-10-12,4,0.64,0.5758,0.89
15293,04-10-12,4,0.64,0.5758,0.89
15294,04-10-12,4,0.66,0.6061,0.83
15295,04-10-12,4,0.7,0.6515,0.7
15296,04-10-12,4,0.72,0.6667,0.54
15297,04-10-12,4,0.72,0.6667,0.58
15298,04-10-12,4,0.7,0.6515,0.61
15299,04-10-12,4,0.72,0.6667,0.54
15300,04-10-12,4,0.7,0.6515,0.54
15301,04-10-12,4,0.7,0.6515,0.51
15302,04-10-12,4,0.66,0.6212,0.57
15303,04-10-12,4,0.66,0.6212,0.57
15304,04-10-12,4,0.64,0.6061,0.65
15305,04-10-12,4,0.62,0.6061,0.69
15306,04-10-12,4,0.64,0.6212,0.47
15307,04-10-12,4,0.6,0.6212,0.56
15308,05-10-12,4,0.56,0.5303,0.73
15309,05-10-12,4,0.54,0.5152,0.68
15310,05-10-12,4,0.54,0.5152,0.73
15311,05-10-12,4,0.54,0.5152,0.73
15312,05-10-12,4,0.54,0.5152,0.77
15313,05-10-12,4,0.52,0.5,0.77
15314,05-10-12,4,0.52,0.5,0.83
15315,05-10-12,4,0.52,0.5,0.83
15316,05-10-12,4,0.58,0.5455,0.64
15317,05-10-12,4,0.6,0.6061,0.6
15318,05-10-12,4,0.66,0.6212,0.54
15319,05-10-12,4,0.7,0.6515,0.48
15320,05-10-12,4,0.72,0.6515,0.42
15321,05-10-12,4,0.7,0.6515,0.48
15322,05-10-12,4,0.74,0.6515,0.37
15323,05-10-12,4,0.72,0.6515,0.39
15324,05-10-12,4,0.72,0.6515,0.37
15325,05-10-12,4,0.7,0.6364,0.42
15326,05-10-12,4,0.64,0.6212,0.57
15327,05-10-12,4,0.62,0.5909,0.73
15328,05-10-12,4,0.6,0.5758,0.78
15329,05-10-12,4,0.6,0.5909,0.69
15330,05-10-12,4,0.6,0.5909,0.73
15331,05-10-12,4,0.58,0.5455,0.78
15332,06-10-12,4,0.56,0.5303,0.83
15333,06-10-12,4,0.56,0.5303,0.83
15334,06-10-12,4,0.56,0.5303,0.78
15335,06-10-12,4,0.54,0.5152,0.77
15336,06-10-12,4,0.54,0.5152,0.83
15337,06-10-12,4,0.54,0.5152,0.83
15338,06-10-12,4,0.54,0.5152,0.88
15339,06-10-12,4,0.54,0.5152,0.83
15340,06-10-12,4,0.56,0.5303,0.83
15341,06-10-12,4,0.6,0.5909,0.73
15342,06-10-12,4,0.62,0.6061,0.69
15343,06-10-12,4,0.64,0.6061,0.65
15344,06-10-12,4,0.7,0.6515,0.54
15345,06-10-12,4,0.64,0.6212,0.57
15346,06-10-12,4,0.6,0.6212,0.56
15347,06-10-12,4,0.6,0.6212,0.46
15348,06-10-12,4,0.6,0.6212,0.43
15349,06-10-12,4,0.54,0.5152,0.49
15350,06-10-12,4,0.52,0.5,0.48
15351,06-10-12,4,0.48,0.4697,0.55
15352,06-10-12,4,0.48,0.4697,0.55
15353,06-10-12,4,0.46,0.4545,0.59
15354,06-10-12,4,0.44,0.4394,0.62
15355,06-10-12,4,0.44,0.4394,0.62
15356,07-10-12,4,0.44,0.4394,0.62
15357,07-10-12,4,0.44,0.4394,0.54
15358,07-10-12,4,0.42,0.4242,0.62
15359,07-10-12,4,0.44,0.4394,0.62
15360,07-10-12,4,0.44,0.4394,0.54
15361,07-10-12,4,0.44,0.4394,0.54
15362,07-10-12,4,0.44,0.4394,0.54
15363,07-10-12,4,0.42,0.4242,0.58
15364,07-10-12,4,0.42,0.4242,0.67
15365,07-10-12,4,0.4,0.4091,0.71
15366,07-10-12,4,0.42,0.4242,0.67
15367,07-10-12,4,0.42,0.4242,0.71
15368,07-10-12,4,0.42,0.4242,0.71
15369,07-10-12,4,0.44,0.4394,0.72
15370,07-10-12,4,0.44,0.4394,0.67
15371,07-10-12,4,0.42,0.4242,0.77
15372,07-10-12,4,0.4,0.4091,0.82
15373,07-10-12,4,0.4,0.4091,0.82
15374,07-10-12,4,0.4,0.4091,0.82
15375,07-10-12,4,0.4,0.4091,0.82
15376,07-10-12,4,0.4,0.4091,0.82
15377,07-10-12,4,0.38,0.3939,0.87
15378,07-10-12,4,0.38,0.3939,0.87
15379,07-10-12,4,0.36,0.3485,0.93
15380,08-10-12,4,0.38,0.3939,0.76
15381,08-10-12,4,0.34,0.3333,0.87
15382,08-10-12,4,0.34,0.3333,0.81
15383,08-10-12,4,0.34,0.3485,0.81
15384,08-10-12,4,0.32,0.3333,0.87
15385,08-10-12,4,0.34,0.3182,0.76
15386,08-10-12,4,0.34,0.3485,0.76
15387,08-10-12,4,0.34,0.3333,0.76
15388,08-10-12,4,0.36,0.3485,0.71
15389,08-10-12,4,0.38,0.3939,0.66
15390,08-10-12,4,0.38,0.3939,0.68
15391,08-10-12,4,0.4,0.4091,0.62
15392,08-10-12,4,0.42,0.4242,0.63
15393,08-10-12,4,0.42,0.4242,0.62
15394,08-10-12,4,0.42,0.4242,0.58
15395,08-10-12,4,0.42,0.4242,0.58
15396,08-10-12,4,0.42,0.4242,0.58
15397,08-10-12,4,0.42,0.4242,0.66
15398,08-10-12,4,0.42,0.4242,0.66
15399,08-10-12,4,0.4,0.4091,0.71
15400,08-10-12,4,0.4,0.4091,0.71
15401,08-10-12,4,0.4,0.4091,0.76
15402,08-10-12,4,0.4,0.4091,0.76
15403,08-10-12,4,0.4,0.4091,0.71
15404,09-10-12,4,0.38,0.3939,0.82
15405,09-10-12,4,0.36,0.3485,0.87
15406,09-10-12,4,0.36,0.3333,0.87
15407,09-10-12,4,0.36,0.3333,0.87
15408,09-10-12,4,0.36,0.3485,0.87
15409,09-10-12,4,0.38,0.3939,0.82
15410,09-10-12,4,0.38,0.3939,0.82
15411,09-10-12,4,0.38,0.3939,0.83
15412,09-10-12,4,0.42,0.4242,0.8
15413,09-10-12,4,0.42,0.4242,0.77
15414,09-10-12,4,0.44,0.4394,0.75
15415,09-10-12,4,0.48,0.4697,0.69
15416,09-10-12,4,0.48,0.4697,0.69
15417,09-10-12,4,0.5,0.4848,0.67
15418,09-10-12,4,0.54,0.5152,0.64
15419,09-10-12,4,0.52,0.5,0.63
15420,09-10-12,4,0.5,0.4848,0.72
15421,09-10-12,4,0.52,0.5,0.68
15422,09-10-12,4,0.5,0.4848,0.72
15423,09-10-12,4,0.5,0.4848,0.72
15424,09-10-12,4,0.5,0.4848,0.72
15425,09-10-12,4,0.48,0.4697,0.77
15426,09-10-12,4,0.48,0.4697,0.77
15427,09-10-12,4,0.48,0.4697,0.77
15428,10-10-12,4,0.46,0.4545,0.88
15429,10-10-12,4,0.46,0.4545,0.88
15430,10-10-12,4,0.46,0.4545,0.88
15431,10-10-12,4,0.46,0.4545,0.88
15432,10-10-12,4,0.46,0.4545,0.88
15433,10-10-12,4,0.46,0.4545,0.88
15434,10-10-12,4,0.46,0.4545,0.88
15435,10-10-12,4,0.46,0.4545,0.82
15436,10-10-12,4,0.5,0.4848,0.77
15437,10-10-12,4,0.54,0.5152,0.6
15438,10-10-12,4,0.56,0.5303,0.52
15439,10-10-12,4,0.54,0.5152,0.52
15440,10-10-12,4,0.54,0.5152,0.56
15441,10-10-12,4,0.56,0.5303,0.49
15442,10-10-12,4,0.6,0.6212,0.4
15443,10-10-12,4,0.6,0.6212,0.4
15444,10-10-12,4,0.6,0.6212,0.4
15445,10-10-12,4,0.58,0.5455,0.43
15446,10-10-12,4,0.56,0.5303,0.49
15447,10-10-12,4,0.56,0.5303,0.46
15448,10-10-12,4,0.52,0.5,0.48
15449,10-10-12,4,0.5,0.4848,0.51
15450,10-10-12,4,0.46,0.4545,0.55
15451,10-10-12,4,0.44,0.4394,0.58
15452,11-10-12,4,0.44,0.4394,0.51
15453,11-10-12,4,0.44,0.4394,0.47
15454,11-10-12,4,0.42,0.4242,0.5
15455,11-10-12,4,0.42,0.4242,0.47
15456,11-10-12,4,0.4,0.4091,0.5
15457,11-10-12,4,0.36,0.3485,0.5
15458,11-10-12,4,0.36,0.3485,0.5
15459,11-10-12,4,0.36,0.3333,0.5
15460,11-10-12,4,0.38,0.3939,0.46
15461,11-10-12,4,0.4,0.4091,0.43
15462,11-10-12,4,0.44,0.4394,0.41
15463,11-10-12,4,0.46,0.4545,0.36
15464,11-10-12,4,0.46,0.4545,0.36
15465,11-10-12,4,0.5,0.4848,0.31
15466,11-10-12,4,0.52,0.5,0.32
15467,11-10-12,4,0.52,0.5,0.34
15468,11-10-12,4,0.5,0.4848,0.36
15469,11-10-12,4,0.5,0.4848,0.39
15470,11-10-12,4,0.46,0.4545,0.44
15471,11-10-12,4,0.44,0.4394,0.51
15472,11-10-12,4,0.42,0.4242,0.62
15473,11-10-12,4,0.42,0.4242,0.62
15474,11-10-12,4,0.4,0.4091,0.66
15475,11-10-12,4,0.42,0.4242,0.58
15476,12-10-12,4,0.4,0.4091,0.66
15477,12-10-12,4,0.4,0.4091,0.66
15478,12-10-12,4,0.4,0.4091,0.66
15479,12-10-12,4,0.36,0.3636,0.76
15480,12-10-12,4,0.36,0.3636,0.76
15481,12-10-12,4,0.36,0.3636,0.81
15482,12-10-12,4,0.34,0.3485,0.81
15483,12-10-12,4,0.36,0.3636,0.81
15484,12-10-12,4,0.42,0.4242,0.71
15485,12-10-12,4,0.5,0.4848,0.39
15486,12-10-12,4,0.52,0.5,0.36
15487,12-10-12,4,0.54,0.5152,0.37
15488,12-10-12,4,0.54,0.5152,0.39
15489,12-10-12,4,0.56,0.5303,0.37
15490,12-10-12,4,0.56,0.5303,0.37
15491,12-10-12,4,0.52,0.5,0.42
15492,12-10-12,4,0.46,0.4545,0.41
15493,12-10-12,4,0.46,0.4545,0.38
15494,12-10-12,4,0.44,0.4394,0.38
15495,12-10-12,4,0.42,0.4242,0.41
15496,12-10-12,4,0.42,0.4242,0.47
15497,12-10-12,4,0.4,0.4091,0.54
15498,12-10-12,4,0.4,0.4091,0.47
15499,12-10-12,4,0.36,0.3485,0.57
15500,13-10-12,4,0.36,0.3636,0.57
15501,13-10-12,4,0.34,0.3333,0.53
15502,13-10-12,4,0.34,0.3333,0.53
15503,13-10-12,4,0.32,0.303,0.66
15504,13-10-12,4,0.3,0.303,0.65
15505,13-10-12,4,0.3,0.2879,0.61
15506,13-10-12,4,0.3,0.2879,0.61
15507,13-10-12,4,0.3,0.303,0.61
15508,13-10-12,4,0.34,0.3485,0.53
15509,13-10-12,4,0.36,0.3636,0.5
15510,13-10-12,4,0.4,0.4091,0.43
15511,13-10-12,4,0.42,0.4242,0.35
15512,13-10-12,4,0.44,0.4394,0.35
15513,13-10-12,4,0.46,0.4545,0.36
15514,13-10-12,4,0.48,0.4697,0.33
15515,13-10-12,4,0.5,0.4848,0.36
15516,13-10-12,4,0.5,0.4848,0.31
15517,13-10-12,4,0.46,0.4545,0.38
15518,13-10-12,4,0.46,0.4545,0.44
15519,13-10-12,4,0.44,0.4394,0.44
15520,13-10-12,4,0.4,0.4091,0.54
15521,13-10-12,4,0.4,0.4091,0.58
15522,13-10-12,4,0.4,0.4091,0.62
15523,13-10-12,4,0.42,0.4242,0.58
15524,14-10-12,4,0.4,0.4091,0.71
15525,14-10-12,4,0.42,0.4242,0.77
15526,14-10-12,4,0.4,0.4091,0.76
15527,14-10-12,4,0.42,0.4242,0.77
15528,14-10-12,4,0.42,0.4242,0.77
15529,14-10-12,4,0.4,0.4091,0.82
15530,14-10-12,4,0.4,0.4091,0.82
15531,14-10-12,4,0.42,0.4242,0.82
15532,14-10-12,4,0.44,0.4394,0.77
15533,14-10-12,4,0.48,0.4697,0.67
15534,14-10-12,4,0.54,0.5152,0.56
15535,14-10-12,4,0.56,0.5303,0.52
15536,14-10-12,4,0.62,0.6212,0.46
15537,14-10-12,4,0.64,0.6212,0.41
15538,14-10-12,4,0.66,0.6212,0.39
15539,14-10-12,4,0.66,0.6212,0.39
15540,14-10-12,4,0.64,0.6212,0.41
15541,14-10-12,4,0.64,0.6212,0.44
15542,14-10-12,4,0.58,0.5455,0.6
15543,14-10-12,4,0.56,0.5303,0.64
15544,14-10-12,4,0.54,0.5152,0.73
15545,14-10-12,4,0.56,0.5303,0.73
15546,14-10-12,4,0.56,0.5303,0.73
15547,14-10-12,4,0.56,0.5303,0.68
15548,15-10-12,4,0.56,0.5303,0.73
15549,15-10-12,4,0.58,0.5455,0.64
15550,15-10-12,4,0.58,0.5455,0.64
15551,15-10-12,4,0.56,0.5303,0.73
15552,15-10-12,4,0.56,0.5303,0.68
15553,15-10-12,4,0.56,0.5303,0.73
15554,15-10-12,4,0.56,0.5303,0.73
15555,15-10-12,4,0.58,0.5455,0.68
15556,15-10-12,4,0.6,0.6061,0.64
15557,15-10-12,4,0.6,0.5909,0.69
15558,15-10-12,4,0.6,0.5909,0.73
15559,15-10-12,4,0.6,0.5909,0.73
15560,15-10-12,4,0.6,0.5758,0.78
15561,15-10-12,4,0.56,0.5303,0.88
15562,15-10-12,4,0.6,0.5758,0.78
15563,15-10-12,4,0.6,0.5758,0.78
15564,15-10-12,4,0.56,0.5303,0.64
15565,15-10-12,4,0.56,0.5303,0.64
15566,15-10-12,4,0.54,0.5152,0.77
15567,15-10-12,4,0.52,0.5,0.83
15568,15-10-12,4,0.52,0.5,0.72
15569,15-10-12,4,0.52,0.5,0.59
15570,15-10-12,4,0.5,0.4848,0.59
15571,15-10-12,4,0.46,0.4545,0.63
15572,16-10-12,4,0.46,0.4545,0.63
15573,16-10-12,4,0.44,0.4394,0.67
15574,16-10-12,4,0.44,0.4394,0.67
15575,16-10-12,4,0.42,0.4242,0.67
15576,16-10-12,4,0.42,0.4242,0.67
15577,16-10-12,4,0.42,0.4242,0.67
15578,16-10-12,4,0.42,0.4242,0.67
15579,16-10-12,4,0.42,0.4242,0.67
15580,16-10-12,4,0.44,0.4394,0.62
15581,16-10-12,4,0.48,0.4697,0.55
15582,16-10-12,4,0.5,0.4848,0.48
15583,16-10-12,4,0.5,0.4848,0.45
15584,16-10-12,4,0.52,0.5,0.45
15585,16-10-12,4,0.52,0.5,0.45
15586,16-10-12,4,0.54,0.5152,0.39
15587,16-10-12,4,0.54,0.5152,0.41
15588,16-10-12,4,0.54,0.5152,0.39
15589,16-10-12,4,0.52,0.5,0.39
15590,16-10-12,4,0.5,0.4848,0.42
15591,16-10-12,4,0.48,0.4697,0.48
15592,16-10-12,4,0.46,0.4545,0.55
15593,16-10-12,4,0.46,0.4545,0.63
15594,16-10-12,4,0.4,0.4091,0.71
15595,16-10-12,4,0.4,0.4091,0.71
15596,17-10-12,4,0.38,0.3939,0.76
15597,17-10-12,4,0.38,0.3939,0.76
15598,17-10-12,4,0.38,0.3939,0.76
15599,17-10-12,4,0.36,0.3788,0.87
15600,17-10-12,4,0.36,0.3636,0.81
15601,17-10-12,4,0.36,0.3788,0.81
15602,17-10-12,4,0.38,0.3939,0.82
15603,17-10-12,4,0.36,0.3636,0.81
15604,17-10-12,4,0.4,0.4091,0.76
15605,17-10-12,4,0.42,0.4242,0.77
15606,17-10-12,4,0.46,0.4545,0.67
15607,17-10-12,4,0.5,0.4848,0.51
15608,17-10-12,4,0.52,0.5,0.48
15609,17-10-12,4,0.54,0.5152,0.49
15610,17-10-12,4,0.56,0.5303,0.43
15611,17-10-12,4,0.58,0.5455,0.43
15612,17-10-12,4,0.56,0.5303,0.52
15613,17-10-12,4,0.54,0.5152,0.56
15614,17-10-12,4,0.52,0.5,0.59
15615,17-10-12,4,0.5,0.4848,0.72
15616,17-10-12,4,0.5,0.4848,0.72
15617,17-10-12,4,0.46,0.4545,0.82
15618,17-10-12,4,0.46,0.4545,0.88
15619,17-10-12,4,0.46,0.4545,0.88
15620,18-10-12,4,0.46,0.4545,0.88
15621,18-10-12,4,0.46,0.4545,0.82
15622,18-10-12,4,0.46,0.4545,0.82
15623,18-10-12,4,0.44,0.4394,0.88
15624,18-10-12,4,0.44,0.4394,0.88
15625,18-10-12,4,0.44,0.4394,0.82
15626,18-10-12,4,0.44,0.4394,0.88
15627,18-10-12,4,0.44,0.4394,0.88
15628,18-10-12,4,0.46,0.4545,0.82
15629,18-10-12,4,0.5,0.4848,0.77
15630,18-10-12,4,0.52,0.5,0.68
15631,18-10-12,4,0.56,0.5303,0.56
15632,18-10-12,4,0.6,0.6212,0.53
15633,18-10-12,4,0.62,0.6212,0.53
15634,18-10-12,4,0.62,0.6212,0.5
15635,18-10-12,4,0.6,0.6061,0.6
15636,18-10-12,4,0.6,0.6212,0.56
15637,18-10-12,4,0.58,0.5455,0.64
15638,18-10-12,4,0.56,0.5303,0.64
15639,18-10-12,4,0.56,0.5303,0.68
15640,18-10-12,4,0.56,0.5303,0.68
15641,18-10-12,4,0.54,0.5152,0.77
15642,18-10-12,4,0.54,0.5152,0.83
15643,18-10-12,4,0.54,0.5152,0.83
15644,19-10-12,4,0.56,0.5303,0.83
15645,19-10-12,4,0.54,0.5152,0.88
15646,19-10-12,4,0.54,0.5152,0.88
15647,19-10-12,4,0.56,0.5303,0.83
15648,19-10-12,4,0.56,0.5303,0.83
15649,19-10-12,4,0.54,0.5152,0.88
15650,19-10-12,4,0.54,0.5152,0.94
15651,19-10-12,4,0.54,0.5152,0.94
15652,19-10-12,4,0.54,0.5152,0.94
15653,19-10-12,4,0.54,0.5152,0.94
15654,19-10-12,4,0.58,0.5455,0.88
15655,19-10-12,4,0.6,0.5606,0.83
15656,19-10-12,4,0.64,0.6061,0.69
15657,19-10-12,4,0.62,0.5909,0.73
15658,19-10-12,4,0.66,0.6212,0.61
15659,19-10-12,4,0.64,0.6061,0.65
15660,19-10-12,4,0.62,0.6061,0.69
15661,19-10-12,4,0.62,0.6061,0.69
15662,19-10-12,4,0.56,0.5303,0.83
15663,19-10-12,4,0.54,0.5152,0.88
15664,19-10-12,4,0.52,0.5,0.77
15665,19-10-12,4,0.5,0.4848,0.77
15666,19-10-12,4,0.5,0.4848,0.77
15667,19-10-12,4,0.46,0.4545,0.88
15668,20-10-12,4,0.46,0.4545,0.82
15669,20-10-12,4,0.46,0.4545,0.72
15670,20-10-12,4,0.44,0.4394,0.77
15671,20-10-12,4,0.42,0.4242,0.77
15672,20-10-12,4,0.44,0.4394,0.72
15673,20-10-12,4,0.4,0.4091,0.82
15674,20-10-12,4,0.42,0.4242,0.71
15675,20-10-12,4,0.4,0.4091,0.82
15676,20-10-12,4,0.46,0.4545,0.67
15677,20-10-12,4,0.5,0.4848,0.59
15678,20-10-12,4,0.52,0.5,0.52
15679,20-10-12,4,0.54,0.5152,0.52
15680,20-10-12,4,0.56,0.5303,0.46
15681,20-10-12,4,0.56,0.5303,0.43
15682,20-10-12,4,0.56,0.5303,0.4
15683,20-10-12,4,0.56,0.5303,0.43
15684,20-10-12,4,0.54,0.5152,0.42
15685,20-10-12,4,0.54,0.5152,0.37
15686,20-10-12,4,0.52,0.5,0.39
15687,20-10-12,4,0.5,0.4848,0.45
15688,20-10-12,4,0.5,0.4848,0.39
15689,20-10-12,4,0.46,0.4545,0.47
15690,20-10-12,4,0.44,0.4394,0.51
15691,20-10-12,4,0.42,0.4242,0.58
15692,21-10-12,4,0.44,0.4394,0.54
15693,21-10-12,4,0.42,0.4242,0.58
15694,21-10-12,4,0.4,0.4091,0.62
15695,21-10-12,4,0.38,0.3939,0.66
15696,21-10-12,4,0.36,0.3485,0.71
15697,21-10-12,4,0.38,0.3939,0.66
15698,21-10-12,4,0.4,0.4091,0.62
15699,21-10-12,4,0.4,0.4091,0.62
15700,21-10-12,4,0.42,0.4242,0.67
15701,21-10-12,4,0.46,0.4545,0.55
15702,21-10-12,4,0.5,0.4848,0.48
15703,21-10-12,4,0.52,0.5,0.44
15704,21-10-12,4,0.54,0.5152,0.39
15705,21-10-12,4,0.56,0.5303,0.37
15706,21-10-12,4,0.56,0.5303,0.35
15707,21-10-12,4,0.56,0.5303,0.35
15708,21-10-12,4,0.54,0.5152,0.37
15709,21-10-12,4,0.52,0.5,0.39
15710,21-10-12,4,0.52,0.5,0.39
15711,21-10-12,4,0.5,0.4848,0.42
15712,21-10-12,4,0.48,0.4697,0.44
15713,21-10-12,4,0.42,0.4242,0.54
15714,21-10-12,4,0.42,0.4242,0.54
15715,21-10-12,4,0.44,0.4394,0.54
15716,22-10-12,4,0.4,0.4091,0.62
15717,22-10-12,4,0.4,0.4091,0.71
15718,22-10-12,4,0.38,0.3939,0.71
15719,22-10-12,4,0.4,0.4091,0.62
15720,22-10-12,4,0.38,0.3939,0.66
15721,22-10-12,4,0.38,0.3939,0.76
15722,22-10-12,4,0.36,0.3636,0.76
15723,22-10-12,4,0.38,0.3939,0.66
15724,22-10-12,4,0.44,0.4394,0.67
15725,22-10-12,4,0.46,0.4545,0.63
15726,22-10-12,4,0.5,0.4848,0.55
15727,22-10-12,4,0.56,0.5303,0.37
15728,22-10-12,4,0.58,0.5455,0.35
15729,22-10-12,4,0.62,0.6212,0.29
15730,22-10-12,4,0.62,0.6061,0.27
15731,22-10-12,4,0.64,0.6212,0.29
15732,22-10-12,4,0.62,0.6212,0.33
15733,22-10-12,4,0.62,0.6212,0.33
15734,22-10-12,4,0.54,0.5152,0.64
15735,22-10-12,4,0.52,0.5,0.52
15736,22-10-12,4,0.5,0.4848,0.59
15737,22-10-12,4,0.48,0.4697,0.67
15738,22-10-12,4,0.46,0.4545,0.82
15739,22-10-12,4,0.46,0.4545,0.82
15740,23-10-12,4,0.46,0.4545,0.88
15741,23-10-12,4,0.46,0.4545,0.77
15742,23-10-12,4,0.44,0.4394,0.88
15743,23-10-12,4,0.44,0.4394,0.77
15744,23-10-12,4,0.42,0.4242,0.77
15745,23-10-12,4,0.44,0.4394,0.77
15746,23-10-12,4,0.4,0.4091,0.82
15747,23-10-12,4,0.44,0.4394,0.77
15748,23-10-12,4,0.46,0.4545,0.72
15749,23-10-12,4,0.5,0.4848,0.72
15750,23-10-12,4,0.54,0.5152,0.6
15751,23-10-12,4,0.6,0.6212,0.53
15752,23-10-12,4,0.62,0.6212,0.46
15753,23-10-12,4,0.64,0.6212,0.44
15754,23-10-12,4,0.68,0.6364,0.41
15755,23-10-12,4,0.68,0.6364,0.41
15756,23-10-12,4,0.68,0.6364,0.44
15757,23-10-12,4,0.68,0.6364,0.41
15758,23-10-12,4,0.62,0.6212,0.53
15759,23-10-12,4,0.62,0.6212,0.57
15760,23-10-12,4,0.58,0.5455,0.64
15761,23-10-12,4,0.56,0.5303,0.68
15762,23-10-12,4,0.56,0.5303,0.68
15763,23-10-12,4,0.54,0.5152,0.73
15764,24-10-12,4,0.54,0.5152,0.73
15765,24-10-12,4,0.54,0.5152,0.68
15766,24-10-12,4,0.54,0.5152,0.68
15767,24-10-12,4,0.5,0.4848,0.77
15768,24-10-12,4,0.5,0.4848,0.77
15769,24-10-12,4,0.5,0.4848,0.82
15770,24-10-12,4,0.48,0.4697,0.82
15771,24-10-12,4,0.5,0.4848,0.88
15772,24-10-12,4,0.52,0.5,0.83
15773,24-10-12,4,0.52,0.5,0.77
15774,24-10-12,4,0.54,0.5152,0.73
15775,24-10-12,4,0.58,0.5455,0.64
15776,24-10-12,4,0.62,0.6061,0.61
15777,24-10-12,4,0.66,0.6212,0.54
15778,24-10-12,4,0.74,0.6515,0.3
15779,24-10-12,4,0.7,0.6364,0.39
15780,24-10-12,4,0.74,0.6515,0.33
15781,24-10-12,4,0.66,0.6212,0.47
15782,24-10-12,4,0.66,0.6212,0.44
15783,24-10-12,4,0.64,0.6212,0.53
15784,24-10-12,4,0.62,0.6061,0.61
15785,24-10-12,4,0.62,0.6061,0.61
15786,24-10-12,4,0.6,0.6061,0.64
15787,24-10-12,4,0.58,0.5455,0.68
15788,25-10-12,4,0.6,0.6061,0.64
15789,25-10-12,4,0.58,0.5455,0.68
15790,25-10-12,4,0.54,0.5152,0.77
15791,25-10-12,4,0.52,0.5,0.88
15792,25-10-12,4,0.52,0.5,0.88
15793,25-10-12,4,0.52,0.5,0.88
15794,25-10-12,4,0.52,0.5,0.88
15795,25-10-12,4,0.52,0.5,0.88
15796,25-10-12,4,0.52,0.5,0.83
15797,25-10-12,4,0.52,0.5,0.83
15798,25-10-12,4,0.54,0.5152,0.83
15799,25-10-12,4,0.54,0.5152,0.83
15800,25-10-12,4,0.56,0.5303,0.78
15801,25-10-12,4,0.56,0.5303,0.78
15802,25-10-12,4,0.6,0.5909,0.73
15803,25-10-12,4,0.62,0.6061,0.65
15804,25-10-12,4,0.6,0.5909,0.69
15805,25-10-12,4,0.6,0.5909,0.69
15806,25-10-12,4,0.56,0.5303,0.83
15807,25-10-12,4,0.54,0.5152,0.83
15808,25-10-12,4,0.52,0.5,0.88
15809,25-10-12,4,0.52,0.5,0.88
15810,25-10-12,4,0.54,0.5152,0.83
15811,25-10-12,4,0.54,0.5152,0.83
15812,26-10-12,4,0.54,0.5152,0.77
15813,26-10-12,4,0.52,0.5,0.88
15814,26-10-12,4,0.52,0.5,0.88
15815,26-10-12,4,0.52,0.5,0.88
15816,26-10-12,4,0.52,0.5,0.88
15817,26-10-12,4,0.52,0.5,0.88
15818,26-10-12,4,0.52,0.5,0.88
